FIPS,NAME,population,population_formatted,log_pop,quantile
16079,"Shoshone County, Idaho",13785,"13,785",4.139438274158168,0.30446927374301674
16081,"Teton County, Idaho",12425,"12,425",4.0943313492770965,0.27901924270639356
16083,"Twin Falls County, Idaho",93734,"93,734",4.97190178372309,0.79764121663563
16085,"Valley County, Idaho",12389,"12,389",4.093071306376063,0.2774674115456238
16087,"Washington County, Idaho",11142,"11,142",4.047002130518505,0.25294847920546243
17001,"Adams County, Illinois",64754,"64,754",4.811273307711949,0.7352576039726878
17003,"Alexander County, Illinois",4875,"4,875",3.6880636969463443,0.09807572936064556
17005,"Bond County, Illinois",16716,"16,716",4.223158342460344,0.36188702669149597
17007,"Boone County, Illinois",53230,"53,230",4.726164624925386,0.6986343885785227
17009,"Brown County, Illinois",6322,"6,322",3.8009231818132183,0.13469894475481067
17011,"Bureau County, Illinois",32866,"32,866",4.5167600648085635,0.5651769087523277
17013,"Calhoun County, Illinois",4330,"4,330",3.636588183729842,0.08659217877094973
17015,"Carroll County, Illinois",15576,"15,576",4.192483819902663,0.3414028553693358
17017,"Cass County, Illinois",12784,"12,784",4.106700732362354,0.28708876474239603
17019,"Champaign County, Illinois",208741,"208,741",5.319609840215849,0.8963376784605835
17021,"Christian County, Illinois",33538,"33,538",4.525550109523606,0.5710738671632526
17023,"Clark County, Illinois",15266,"15,266",4.183753705592957,0.33426443202979517
17025,"Clay County, Illinois",13052,"13,052",4.115710338012379,0.29236499068901306
17027,"Clinton County, Illinois",36954,"36,954",4.567673206614556,0.6011793916821849
17029,"Coles County, Illinois",46777,"46,777",4.670041649548127,0.6703910614525139
17031,"Cook County, Illinois",5182090,"5,182,090",6.714505035135883,0.999689633767846
17033,"Crawford County, Illinois",18511,"18,511",4.267453341607674,0.3919925512104283
17035,"Cumberland County, Illinois",10334,"10,334",4.0143104809633074,0.23649906890130354
17037,"DeKalb County, Illinois",100703,"100,703",5.003046721233126,0.8091247672253259
17039,"De Witt County, Illinois",15373,"15,373",4.186786876733248,0.3376784605834885
17041,"Douglas County, Illinois",19751,"19,751",4.295611076923876,0.4103041589075109
17043,"DuPage County, Illinois",930024,"930,024",5.968494622979868,0.9816883923029175
17045,"Edgar County, Illinois",16535,"16,535",4.218430463619232,0.3581626319056487
17047,"Edwards County, Illinois",6075,"6,075",3.7836177651907485,0.1297330850403476
17049,"Effingham County, Illinois",34522,"34,522",4.538108528260863,0.5810055865921788
17051,"Fayette County, Illinois",21315,"21,315",4.328705711568874,0.4404096834264432
17053,"Ford County, Illinois",13406,"13,406",4.127331609380022,0.2988826815642458
17055,"Franklin County, Illinois",37323,"37,323",4.571988180756079,0.6045934202358784
17057,"Fulton County, Illinois",33020,"33,020",4.518790221195273,0.5679702048417132
17059,"Gallatin County, Illinois",4819,"4,819",3.6830470382388496,0.09652389819987585
17061,"Greene County, Illinois",11683,"11,683",4.067591548301512,0.2627250155183116
17063,"Grundy County, Illinois",53219,"53,219",4.72607487021537,0.6983240223463687
17065,"Hamilton County, Illinois",7916,"7,916",3.898560644939712,0.17566728739913098
17067,"Hancock County, Illinois",17281,"17,281",4.237594000799247,0.37274984481688395
17069,"Hardin County, Illinois",3605,"3,605",3.557025722386383,0.07076350093109869
17071,"Henderson County, Illinois",6193,"6,193",3.791971201020768,0.13159528243327126
17073,"Henry County, Illinois",48643,"48,643",4.68702927980295,0.68032278088144
17075,"Iroquois County, Illinois",26449,"26,449",4.422425676371205,0.5049658597144631
17077,"Jackson County, Illinois",53064,"53,064",4.724808168565719,0.6980136561142147
17079,"Jasper County, Illinois",9180,"9,180",3.962889987391791,0.20825574177529485
17081,"Jefferson County, Illinois",36550,"36,550",4.5628992633333025,0.595592799503414
17083,"Jersey County, Illinois",21274,"21,274",4.3278695687566255,0.43916821849782745
17085,"Jo Daviess County, Illinois",21851,"21,851",4.339491191842545,0.4475481067659839
17087,"Johnson County, Illinois",13376,"13,376",4.126358727069269,0.29764121663563003
17089,"Kane County, Illinois",517255,"517,255",5.713705537040582,0.9565487274984482
17091,"Kankakee County, Illinois",106635,"106,635",5.027903845984679,0.8184357541899442
17093,"Kendall County, Illinois",137675,"137,675",5.1388582396323805,0.8504034761018001
17095,"Knox County, Illinois",49046,"49,046",4.690612448549997,0.6818746120422098
17097,"Lake County, Illinois",714223,"714,223",5.853834439657437,0.9708255741775295
17099,"LaSalle County, Illinois",108714,"108,714",5.036289470192947,0.8209186840471757
17101,"Lawrence County, Illinois",15031,"15,031",4.17701676709247,0.329608938547486
17103,"Lee County, Illinois",33869,"33,869",4.5298151966446305,0.5754189944134078
17105,"Livingston County, Illinois",35565,"35,565",4.551035024150877,0.5890751086281812
17107,"Logan County, Illinois",27713,"27,713",4.44269921263019,0.5176908752327747
17109,"McDonough County, Illinois",26920,"26,920",4.430091188033949,0.5096213531967722
17111,"McHenry County, Illinois",312591,"312,591",5.494977859158813,0.9279950341402855
17113,"McLean County, Illinois",171556,"171,556",5.234408443169523,0.8764742396027312
17115,"Macon County, Illinois",101849,"101,849",5.007961033336183,0.8109869646182495
17117,"Macoupin County, Illinois",44350,"44,350",4.646903416492114,0.6548727498448169
17119,"Madison County, Illinois",264238,"264,238",5.421996917119539,0.9152700186219739
17121,"Marion County, Illinois",37000,"37,000",4.568213461597081,0.6018001241464929
17123,"Marshall County, Illinois",11647,"11,647",4.066251361968962,0.26194909993792675
17125,"Mason County, Illinois",12745,"12,745",4.105373914143847,0.28584729981378026
17127,"Massac County, Illinois",13865,"13,865",4.141951195862753,0.30726256983240224
17129,"Menard County, Illinois",12095,"12,095",4.082641778157131,0.27219118559900685
17131,"Mercer County, Illinois",15495,"15,495",4.190219607711055,0.340471756672874
17133,"Monroe County, Illinois",35036,"35,036",4.544526913157487,0.58504034761018
17135,"Montgomery County, Illinois",27942,"27,942",4.446273030751088,0.521104903786468
17137,"Morgan County, Illinois",33021,"33,021",4.518803373065476,0.5682805710738672
17139,"Moultrie County, Illinois",14424,"14,424",4.159115821827769,0.31998758535071387
17141,"Ogle County, Illinois",51495,"51,495",4.711773496120913,0.6911855990068281
17143,"Peoria County, Illinois",179645,"179,645",5.254417551642158,0.8814400993171942
17145,"Perry County, Illinois",20639,"20,639",4.314709692955174,0.42830540037243947
17147,"Piatt County, Illinois",16695,"16,695",4.222612436057398,0.3612662942271881
17149,"Pike County, Illinois",14469,"14,469",4.1604685311190375,0.32091868404717566
17151,"Pope County, Illinois",3739,"3,739",3.5728716022004803,0.07479826194909994
17153,"Pulaski County, Illinois",5015,"5,015",3.70035752782266,0.10040347610180013
17155,"Putnam County, Illinois",5601,"5,601",3.7483431044875495,0.11731843575418995
17157,"Randolph County, Illinois",30058,"30,058",4.477974528423016,0.5415890751086282
17159,"Richland County, Illinois",15598,"15,598",4.19309675807227,0.34233395406579764
17161,"Rock Island County, Illinois",142757,"142,757",5.15460045498096,0.8531967721911856
17163,"St. Clair County, Illinois",253694,"253,694",5.404311907924105,0.9121663563004345
17165,"Saline County, Illinois",23213,"23,213",4.365749980104889,0.4649286157666046
17167,"Sangamon County, Illinois",194947,"194,947",5.28991878405635,0.888578522656735
17169,"Schuyler County, Illinois",6787,"6,787",3.8317418336456384,0.1468032278088144
17171,"Scott County, Illinois",4937,"4,937",3.6935510855959133,0.0990068280571074
17173,"Shelby County, Illinois",20720,"20,720",4.316410710725809,0.42954686530105524
17175,"Stark County, Illinois",5308,"5,308",3.725012725341157,0.11018001241464928
17177,"Stephenson County, Illinois",43768,"43,768",4.6411666243046135,0.6505276225946617
17179,"Tazewell County, Illinois",130290,"130,290",5.1149144173600805,0.8441961514587213
17181,"Union County, Illinois",16997,"16,997",4.230397824904081,0.3684047175667287
17183,"Vermilion County, Illinois",72386,"72,386",4.859660578141867,0.7607076350093109
17185,"Wabash County, Illinois",11119,"11,119",4.046104787246039,0.2526381129733085
17187,"Warren County, Illinois",16447,"16,447",4.216113097315182,0.35630043451272503
17189,"Washington County, Illinois",13627,"13,627",4.13443212489584,0.30136561142147733
17191,"Wayne County, Illinois",15973,"15,973",4.203413680096452,0.34823091247672255
17193,"White County, Illinois",13619,"13,619",4.134177107576766,0.3010552451893234
17195,"Whiteside County, Illinois",54947,"54,947",4.739951889575322,0.7067039106145251
17197,"Will County, Illinois",701462,"701,462",5.846004768280109,0.9702048417132216
17199,"Williamson County, Illinois",66876,"66,876",4.82527678308126,0.7458100558659218
17201,"Winnebago County, Illinois",283292,"283,292",5.452235843497027,0.9211669770328988
17203,"Woodford County, Illinois",38312,"38,312",4.583346159616461,0.6156114214773433
18001,"Adams County, Indiana",36227,"36,227",4.559044359070723,0.5934202358783365
18003,"Allen County, Indiana",392378,"392,378",5.593705756026539,0.9416511483550589
18005,"Bartholomew County, Indiana",83536,"83,536",4.921878874725605,0.7827436374922409
18007,"Benton County, Indiana",8735,"8,735",3.941312625360662,0.1978584729981378
18009,"Blackford County, Indiana",11950,"11,950",4.077404246398098,0.26908752327746743
18011,"Boone County, Indiana",74718,"74,718",4.873431050890826,0.7656734947237741
18013,"Brown County, Indiana",15606,"15,606",4.193319430374477,0.3426443202979516
18015,"Carroll County, Indiana",20535,"20,535",4.312515855663387,0.4261328367473619
18017,"Cass County, Indiana",37680,"37,680",4.576122419829945,0.6076970825574177
18019,"Clark County, Indiana",124354,"124,354",5.094663251839604,0.8370577281191807
18021,"Clay County, Indiana",26409,"26,409",4.421768401206924,0.5034140285536933
18023,"Clinton County, Indiana",32944,"32,944",4.517789511883556,0.5661080074487895
18025,"Crawford County, Indiana",10499,"10,499",4.021189299069938,0.23898199875853507
18027,"Daviess County, Indiana",33658,"33,658",4.527101209057118,0.5729360645561763
18029,"Dearborn County, Indiana",51094,"51,094",4.7083784034878855,0.6896337678460583
18031,"Decatur County, Indiana",26422,"26,422",4.421982124765257,0.5043451272501552
18033,"DeKalb County, Indiana",43807,"43,807",4.641553426453896,0.6522346368715084
18035,"Delaware County, Indiana",112280,"112,280",5.0503062719045815,0.8261949099937926
18037,"Dubois County, Indiana",43614,"43,614",4.639635876811847,0.6483550589695841
18039,"Elkhart County, Indiana",207132,"207,132",5.3162492953019145,0.8954065797641216
18041,"Fayette County, Indiana",23334,"23,334",4.368007805221175,0.46617008069522037
18043,"Floyd County, Indiana",80918,"80,918",4.908050507104632,0.776846679081316
18045,"Fountain County, Indiana",16617,"16,617",4.220578754632829,0.36033519553072624
18047,"Franklin County, Indiana",23020,"23,020",4.3621241848476044,0.46244568590937307
18049,"Fulton County, Indiana",20312,"20,312",4.307774068517087,0.4233395406579764
18051,"Gibson County, Indiana",33000,"33,000",4.518527100117336,0.5673494723774053
18053,"Grant County, Indiana",66295,"66,295",4.821487325835644,0.7436374922408442
18055,"Greene County, Indiana",31021,"31,021",4.491669793508665,0.5512104283054003
18057,"Hamilton County, Indiana",365056,"365,056",5.562360680491438,0.936374922408442
18059,"Hancock County, Indiana",84037,"84,037",4.924475708187754,0.7842954686530106
18061,"Harrison County, Indiana",39859,"39,859",4.600537294364469,0.6250775915580384
18063,"Hendricks County, Indiana",183344,"183,344",5.263269070816838,0.8842333954065797
18065,"Henry County, Indiana",48970,"48,970",4.689938972510104,0.6815642458100558
18067,"Howard County, Indiana",83752,"83,752",4.923000372247522,0.7833643699565487
18069,"Huntington County, Indiana",36798,"36,798",4.565836017032682,0.5985412787088765
18071,"Jackson County, Indiana",46660,"46,660",4.668954041997986,0.6694599627560521
18073,"Jasper County, Indiana",33234,"33,234",4.521595683110159,0.569522036002483
18075,"Jay County, Indiana",20229,"20,229",4.305995882770804,0.42209807572936064
18077,"Jefferson County, Indiana",32998,"32,998",4.518500779239638,0.5670391061452514
18079,"Jennings County, Indiana",27562,"27,562",4.440326485098404,0.515828677839851
18081,"Johnson County, Indiana",166315,"166,315",5.220934031405077,0.8715083798882681
18083,"Knox County, Indiana",36007,"36,007",4.556398999930423,0.5918684047175667
18085,"Kosciusko County, Indiana",80442,"80,442",4.905488258582473,0.7756052141527002
18087,"LaGrange County, Indiana",40805,"40,805",4.610724025229824,0.6303538175046555
18089,"Lake County, Indiana",500379,"500,379",5.699299942781531,0.9553072625698324
18091,"LaPorte County, Indiana",111917,"111,917",5.048899940612393,0.8252638112973308
18093,"Lawrence County, Indiana",45102,"45,102",4.654205429685377,0.6582867783985102
18095,"Madison County, Indiana",131900,"131,900",5.120248088137992,0.8463687150837989
18097,"Marion County, Indiana",975809,"975,809",5.989365264404005,0.9835505896958411
18099,"Marshall County, Indiana",46284,"46,284",4.6654402680653035,0.6682184978274364
18101,"Martin County, Indiana",9830,"9,830",3.992597696102038,0.22625698324022347
18103,"Miami County, Indiana",35712,"35,712",4.552826333775003,0.5893854748603352
18105,"Monroe County, Indiana",140965,"140,965",5.149114376535023,0.8528864059590316
18107,"Montgomery County, Indiana",38312,"38,312",4.583346159616461,0.6156114214773433
18109,"Morgan County, Indiana",72659,"72,659",4.861295393526696,0.7613283674736189
18111,"Newton County, Indiana",13922,"13,922",4.143732823138692,0.30819366852886404
18113,"Noble County, Indiana",47495,"47,495",4.676657035918002,0.6738050900062074
18115,"Ohio County, Indiana",5999,"5,999",3.7781512503836434,0.12787088764742396
18117,"Orange County, Indiana",19767,"19,767",4.295962732394023,0.4106145251396648
18119,"Owen County, Indiana",21604,"21,604",4.334554270647249,0.44537554314090627
18121,"Parke County, Indiana",16406,"16,406",4.215029178094301,0.35599006828057106
18123,"Perry County, Indiana",19270,"19,270",4.284904251407587,0.4025450031036623
18125,"Pike County, Indiana",12154,"12,154",4.084754963179354,0.27312228429546864
18127,"Porter County, Indiana",174818,"174,818",5.242588631654977,0.8786468032278089
18129,"Posey County, Indiana",25116,"25,116",4.399967765588587,0.4866542520173805
18131,"Pulaski County, Indiana",12441,"12,441",4.0948901970066505,0.27963997517070144
18133,"Putnam County, Indiana",37280,"37,280",4.571487553055797,0.6039726877715704
18135,"Randolph County, Indiana",24387,"24,387",4.387176186349882,0.47734326505276226
18137,"Ripley County, Indiana",29095,"29,095",4.463833288046655,0.5341402855369336
18139,"Rush County, Indiana",16739,"16,739",4.223755453657241,0.36250775915580385
18141,"St. Joseph County, Indiana",273040,"273,040",5.436227865856894,0.9186840471756673
18143,"Scott County, Indiana",24526,"24,526",4.389644431079479,0.478739913097455
18145,"Shelby County, Indiana",45265,"45,265",4.655772119088149,0.65983860955928
18147,"Spencer County, Indiana",19955,"19,955",4.300073495267144,0.4165114835505897
18149,"Starke County, Indiana",23365,"23,365",4.368584372357485,0.4664804469273743
18151,"Steuben County, Indiana",34726,"34,726",4.540667267050442,0.5822470515207946
18153,"Sullivan County, Indiana",20780,"20,780",4.317666442356502,0.430788330229671
18155,"Switzerland County, Indiana",9909,"9,909",3.9960736544852753,0.22780881440099318
18157,"Tippecanoe County, Indiana",189071,"189,071",5.276627218184729,0.8870266914959652
18159,"Tipton County, Indiana",15346,"15,346",4.186023493117446,0.3370577281191806
18161,"Union County, Indiana",6985,"6,985",3.844228581301628,0.1505276225946617
18163,"Vanderburgh County, Indiana",180117,"180,117",5.255557115984732,0.8817504655493482
18165,"Vermillion County, Indiana",15421,"15,421",4.188140698788865,0.3382991930477964
18167,"Vigo County, Indiana",106109,"106,109",5.025756314534414,0.8168839230291745
18169,"Wabash County, Indiana",30844,"30,844",4.489184774579998,0.5487274984481688
18171,"Warren County, Indiana",8464,"8,464",3.927626962444954,0.18963376784605834
18173,"Warrick County, Indiana",65261,"65,261",4.814660378916374,0.7383612662942272
18175,"Washington County, Indiana",28212,"28,212",4.4504492688626645,0.5242085661080075
18177,"Wayne County, Indiana",66397,"66,397",4.822154998011914,0.7442582247051521
18179,"Wells County, Indiana",28420,"28,420",4.453639354620354,0.5257603972687771
18181,"White County, Indiana",24717,"24,717",4.393013327901293,0.48106765983860955
18183,"Whitley County, Indiana",34618,"34,618",4.539314518745778,0.5816263190564867
19001,"Adair County, Iowa",7460,"7,460",3.8727970399895986,0.16387337057728119
19003,"Adams County, Iowa",3622,"3,622",3.559068334034537,0.07138423339540657
19005,"Allamakee County, Iowa",14092,"14,092",4.1490034519285475,0.3123836126629423
19007,"Appanoose County, Iowa",12184,"12,184",4.085825533520743,0.2737430167597765
19009,"Audubon County, Iowa",5599,"5,599",3.7481880270062002,0.117008069522036
19011,"Benton County, Iowa",25724,"25,724",4.410355383434471,0.49534450651769085
19013,"Black Hawk County, Iowa",131049,"131,049",5.117437025282619,0.845437616387337
19015,"Boone County, Iowa",26668,"26,668",4.4260067313770115,0.5065176908752328
19017,"Bremer County, Iowa",25204,"25,204",4.40148670177417,0.48851644941030414
19019,"Buchanan County, Iowa",20694,"20,694",4.315865430736779,0.4292364990689013
19021,"Buena Vista County, Iowa",20753,"20,753",4.317101812398005,0.4298572315332092
19023,"Butler County, Iowa",14268,"14,268",4.154393537956997,0.31564245810055863
19025,"Calhoun County, Iowa",9803,"9,803",3.99140330258004,0.2250155183116077
19027,"Carroll County, Iowa",20594,"20,594",4.313761796292436,0.4273743016759777
19029,"Cass County, Iowa",13096,"13,096",4.117171827514267,0.29298572315332094
19031,"Cedar County, Iowa",18349,"18,349",4.2636360685881085,0.38811297330850403
19033,"Cerro Gordo County, Iowa",42632,"42,632",4.629745894167281,0.6427684667908131
19035,"Cherokee County, Iowa",11600,"11,600",4.064495426792728,0.260397268777157
19037,"Chickasaw County, Iowa",11807,"11,807",4.072176344478966,0.26567349472377405
19039,"Clarke County, Iowa",9662,"9,662",3.985111979539354,0.22004965859714462
19041,"Clay County, Iowa",16461,"16,461",4.21648259735246,0.35661080074487894
19043,"Clayton County, Iowa",17013,"17,013",4.230806428468883,0.3687150837988827
19045,"Clinton County, Iowa",46268,"46,268",4.665290113306359,0.6679081315952824
19047,"Crawford County, Iowa",16277,"16,277",4.211601044145239,0.35505896958410926
19049,"Dallas County, Iowa",107968,"107,968",5.033299078991421,0.8199875853507138
19051,"Davis County, Iowa",9157,"9,157",3.9618006391916785,0.2079453755431409
19053,"Decatur County, Iowa",7759,"7,759",3.8898617212581885,0.17225325884543763
19055,"Delaware County, Iowa",17558,"17,558",4.244499778833843,0.37740533829919304
19057,"Des Moines County, Iowa",38487,"38,487",4.585325343894508,0.617008069522036
19059,"Dickinson County, Iowa",17990,"17,990",4.255055303557442,0.382991930477964
19061,"Dubuque County, Iowa",99030,"99,030",4.995771164511846,0.8060211049037864
19063,"Emmet County, Iowa",9262,"9,262",3.966751664051378,0.21027312228429546
19065,"Fayette County, Iowa",19288,"19,288",4.2853097130902675,0.4031657355679702
19067,"Floyd County, Iowa",15328,"15,328",4.185513824218538,0.3361266294227188
19069,"Franklin County, Iowa",9956,"9,956",3.9981285071282664,0.2293606455617629
19071,"Fremont County, Iowa",6514,"6,514",3.8139144200486035,0.1387337057728119
19073,"Greene County, Iowa",8688,"8,688",3.93896979722289,0.19584109248913717
19075,"Grundy County, Iowa",12384,"12,384",4.092896010921856,0.27684667908131594
19077,"Guthrie County, Iowa",10688,"10,688",4.028937077070678,0.24332712600869025
19079,"Hamilton County, Iowa",14886,"14,886",4.172807188369087,0.32743637492240846
19081,"Hancock County, Iowa",10671,"10,671",4.028245816572474,0.24239602731222842
19083,"Hardin County, Iowa",16639,"16,639",4.221153321954705,0.3606455617628802
19085,"Harrison County, Iowa",14632,"14,632",4.165333372596983,0.3240223463687151
19087,"Henry County, Iowa",20004,"20,004",4.301138555715016,0.4171322160148976
19089,"Howard County, Iowa",9445,"9,445",3.975247941240681,0.21415270018621974
19091,"Humboldt County, Iowa",9591,"9,591",3.9819091700907925,0.21880819366852886
19093,"Ida County, Iowa",6911,"6,911",3.839603729470837,0.14866542520173806
19095,"Iowa County, Iowa",16507,"16,507",4.2176944602053785,0.3575418994413408
19097,"Jackson County, Iowa",19390,"19,390",4.287600206359952,0.40502793296089384
19099,"Jasper County, Iowa",37954,"37,954",4.579268995761772,0.611731843575419
19101,"Jefferson County, Iowa",15705,"15,705",4.196065593116304,0.3435754189944134
19103,"Johnson County, Iowa",156639,"156,639",5.194902674459063,0.8628181253879578
19105,"Jones County, Iowa",20896,"20,896",4.320083942715693,0.4329608938547486
19107,"Keokuk County, Iowa",9924,"9,924",3.9967305154351527,0.22827436374922408
19109,"Kossuth County, Iowa",14516,"14,516",4.161876876828287,0.3218497827436375
19111,"Lee County, Iowa",32893,"32,893",4.517116688085895,0.5654872749844817
19113,"Linn County, Iowa",230004,"230,004",5.361737277099362,0.904252017380509
19115,"Louisa County, Iowa",10678,"10,678",4.028530586511328,0.2430167597765363
19117,"Lucas County, Iowa",8716,"8,716",3.9403670459856652,0.196772191185599
19119,"Lyon County, Iowa",12162,"12,162",4.085040706742194,0.2734326505276226
19121,"Madison County, Iowa",16926,"16,926",4.22857999420492,0.36654252017380506
19123,"Mahaska County, Iowa",22021,"22,021",4.342856758301525,0.44987585350713843
19125,"Marion County, Iowa",33642,"33,642",4.52689471558467,0.5726256983240223
19127,"Marshall County, Iowa",40114,"40,114",4.603306796538514,0.6272501551831161
19129,"Mills County, Iowa",14568,"14,568",4.163429743301472,0.3234016139044072
19131,"Mitchell County, Iowa",10575,"10,575",4.024321442141565,0.24053382991930478
19133,"Monona County, Iowa",8557,"8,557",3.932372282147914,0.191495965238982
19135,"Monroe County, Iowa",7513,"7,513",3.875871190727366,0.16511483550589695
19137,"Montgomery County, Iowa",10214,"10,214",4.0092383709684665,0.2346368715083799
19139,"Muscatine County, Iowa",42559,"42,559",4.629001619286992,0.6415270018621974
19141,"O'Brien County, Iowa",14126,"14,126",4.150049945162385,0.3128491620111732
19143,"Osceola County, Iowa",6100,"6,100",3.7854010249923875,0.1303538175046555
19145,"Page County, Iowa",15131,"15,131",4.179896332620706,0.33162631905648665
19147,"Palo Alto County, Iowa",8863,"8,863",3.9476297473843545,0.20080695220360026
19149,"Plymouth County, Iowa",25747,"25,747",4.410743500456932,0.49596523898199874
19151,"Pocahontas County, Iowa",7046,"7,046",3.848004271497268,0.15192427063935443
19153,"Polk County, Iowa",503175,"503,175",5.7017199183749385,0.9556176288019863
19155,"Pottawattamie County, Iowa",93424,"93,424",4.9704631065216756,0.7970204841713222
19157,"Poweshiek County, Iowa",18545,"18,545",4.268250255446948,0.3923029174425822
19159,"Ringgold County, Iowa",4645,"4,645",3.6670792054642165,0.09248913718187461
19161,"Sac County, Iowa",9689,"9,689",3.986323777050765,0.2206703910614525
19163,"Scott County, Iowa",174608,"174,608",5.242066625106104,0.8780260707635009
19165,"Shelby County, Iowa",11778,"11,778",4.07110842178245,0.26505276225946617
19167,"Sioux County, Iowa",36212,"36,212",4.558864504642384,0.5931098696461825
19169,"Story County, Iowa",100466,"100,466",5.002023434180521,0.8081936685288641
19171,"Tama County, Iowa",16868,"16,868",4.2270893382290655,0.36561142147734327
19173,"Taylor County, Iowa",5868,"5,868",3.7685641095135733,0.1250775915580385
19175,"Union County, Iowa",11993,"11,993",4.0789640445017605,0.2703289882060832
19177,"Van Buren County, Iowa",7241,"7,241",3.859858520480993,0.15611421477343265
19179,"Wapello County, Iowa",35362,"35,362",4.548549101029368,0.5865921787709497
19181,"Warren County, Iowa",54409,"54,409",4.735678725905904,0.7036002482929857
19183,"Washington County, Iowa",22561,"22,561",4.353377594888645,0.45934202358783366
19185,"Wayne County, Iowa",6532,"6,532",3.8151126581898125,0.13904407200496585
19187,"Webster County, Iowa",36886,"36,886",4.566873335724887,0.6002482929857231
19189,"Winnebago County, Iowa",10583,"10,583",4.0246498311794445,0.24084419615145872
19191,"Winneshiek County, Iowa",19873,"19,873",4.298285285484084,0.41402855369335817
19193,"Woodbury County, Iowa",106247,"106,247",5.026320763690454,0.8178150217256362
19195,"Worth County, Iowa",7350,"7,350",3.8663464227496016,0.15921787709497207
19197,"Wright County, Iowa",12791,"12,791",4.106938450738178,0.28739913097454994
20001,"Allen County, Kansas",12483,"12,483",4.096353759993295,0.28057107386716323
20003,"Anderson County, Kansas",7834,"7,834",3.894039000804609,0.17380509000620734
20005,"Atchison County, Kansas",16208,"16,208",4.209756222258858,0.3538175046554935
20007,"Barber County, Kansas",4069,"4,069",3.60959440922522,0.08286778398510242
20009,"Barton County, Kansas",25097,"25,097",4.399639114964274,0.4860335195530726
20011,"Bourbon County, Kansas",14394,"14,394",4.158211669214101,0.319366852886406
20013,"Brown County, Kansas",9343,"9,343",3.9705328297683242,0.21198013656114215
20015,"Butler County, Kansas",68287,"68,287",4.834344393408357,0.7510862818125388
20017,"Chase County, Kansas",2561,"2,561",3.4085791254086675,0.04748603351955307
20019,"Chautauqua County, Kansas",3370,"3,370",3.5277587525209717,0.06641837368094351
20021,"Cherokee County, Kansas",19151,"19,151",4.282214133062335,0.40130353817504655
20023,"Cheyenne County, Kansas",2628,"2,628",3.419790586106363,0.04965859714463067
20025,"Clark County, Kansas",1974,"1,974",3.295567099962479,0.03165735567970205
20027,"Clay County, Kansas",8048,"8,048",3.9057419273916016,0.17690875232774675
20029,"Cloud County, Kansas",8898,"8,898",3.949341206770497,0.20297951582867785
20031,"Coffey County, Kansas",8308,"8,308",3.919548758968848,0.18466790813159528
20033,"Comanche County, Kansas",1729,"1,729",3.2380461031287955,0.025139664804469275
20035,"Cowley County, Kansas",34411,"34,411",4.536709914228673,0.5799193047796399
20037,"Crawford County, Kansas",39008,"39,008",4.59116481726774,0.6191806331471136
20039,"Decatur County, Kansas",2726,"2,726",3.43568513794163,0.051520794537554315
20041,"Dickinson County, Kansas",18445,"18,445",4.2659022043017565,0.3904407200496586
20043,"Doniphan County, Kansas",7503,"7,503",3.875292825371008,0.16449410304158907
20045,"Douglas County, Kansas",120302,"120,302",5.080276457491138,0.8339540657976412
20047,"Edwards County, Kansas",2779,"2,779",3.444044795918076,0.05276225946617008
20049,"Elk County, Kansas",2453,"2,453",3.3898745583909853,0.04562383612662942
20051,"Ellis County, Kansas",28920,"28,920",4.461213305461135,0.5325884543761639
20053,"Ellsworth County, Kansas",6360,"6,360",3.8035253955765325,0.13531967721911856
20055,"Finney County, Kansas",38084,"38,084",4.580753959929403,0.612042209807573
20057,"Ford County, Kansas",34074,"34,074",4.532435864506711,0.5769708255741776
20059,"Franklin County, Kansas",26106,"26,106",4.416756969168746,0.5
20061,"Geary County, Kansas",35815,"35,815",4.554077081375389,0.590316573556797
20063,"Gove County, Kansas",2799,"2,799",3.4471580313422194,0.05338299193047796
20065,"Graham County, Kansas",2389,"2,389",3.3783979009481375,0.043761638733705775
20067,"Grant County, Kansas",7229,"7,229",3.859138297294531,0.1558038485412787
20069,"Gray County, Kansas",5701,"5,701",3.756027212973441,0.12011173184357542
20071,"Greeley County, Kansas",1304,"1,304",3.1156105116742996,0.01675977653631285
20073,"Greenwood County, Kansas",5919,"5,919",3.77232170672292,0.12631905648665426
20075,"Hamilton County, Kansas",2471,"2,471",3.3930484664167784,0.045934202358783364
20077,"Harper County, Kansas",5400,"5,400",3.7324741772811936,0.11266294227188083
20079,"Harvey County, Kansas",33756,"33,756",4.528363843719674,0.574487895716946
20081,"Haskell County, Kansas",3641,"3,641",3.5613399414589013,0.07200496585971446
20083,"Hodgeman County, Kansas",1652,"1,652",3.2182728535714475,0.022967101179391682
20085,"Jackson County, Kansas",13341,"13,341",4.125220936316564,0.29671011793916824
20087,"Jefferson County, Kansas",18349,"18,349",4.2636360685881085,0.38811297330850403
20089,"Jewell County, Kansas",2916,"2,916",3.4649364291217326,0.057107386716325266
20091,"Johnson County, Kansas",620631,"620,631",5.792834164198738,0.9655493482309124
20093,"Kearny County, Kansas",3864,"3,864",3.5871494982543437,0.07697082557417753
20095,"Kingman County, Kansas",7186,"7,186",3.856547644856748,0.15518311607697083
20097,"Kiowa County, Kansas",2422,"2,422",3.384353414137506,0.04438237119801366
20099,"Labette County, Kansas",19869,"19,869",4.298197867109815,0.4137181874612042
